Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Cincinnati/Dayton,Weekly,"2021-02-21 00:00:00",Conventional,0.925329981,295848.40,105569.81,151965.75,570.42,37742.41,,,
Cincinnati/Dayton,Weekly,"2021-02-21 00:00:00",Organic,1.569304735,15683.12,444.07,12121.75,0.00,3117.30,,,
Columbus,Weekly,"2021-02-21 00:00:00",Conventional,0.904741733,265747.05,86001.27,128301.78,383.64,51060.36,,,
Columbus,Weekly,"2021-02-21 00:00:00",Organic,1.550197289,10620.70,1021.32,5902.20,0.00,3697.18,,,
"Dallas/Ft. Worth",Weekly,"2021-02-21 00:00:00",Conventional,0.748957605,1175112.75,531450.77,282810.74,9877.19,350974.05,,,
"Dallas/Ft. Worth",Weekly,"2021-02-21 00:00:00",Organic,1.421717811,50176.98,22900.52,5940.23,6078.83,15257.39,,,
Denver,Weekly,"2021-02-21 00:00:00",Conventional,0.947315781,1049331.56,301234.61,482269.15,21533.86,244293.94,,,
Denver,Weekly,"2021-02-21 00:00:00",Organic,1.276841131,42002.03,28597.17,1810.76,0.00,11594.10,,,
Detroit,Weekly,"2021-02-21 00:00:00",Conventional,0.964270632,490687.83,130632.49,211135.90,37818.60,111100.85,,,
Detroit,Weekly,"2021-02-21 00:00:00",Organic,1.102117380,27186.66,760.43,8344.59,0.00,18081.64,,,
"Grand Rapids",Weekly,"2021-02-21 00:00:00",Conventional,1.296109953,176001.08,16538.99,68381.40,44200.11,46880.58,,,
"Grand Rapids",Weekly,"2021-02-21 00:00:00",Organic,0.990972781,8362.75,29.26,640.55,0.00,7692.95,,,
"Great Lakes",Weekly,"2021-02-21 00:00:00",Conventional,1.014784939,4049890.07,1110716.79,1675522.22,286102.69,977548.37,,,
"Great Lakes",Weekly,"2021-02-21 00:00:00",Organic,1.381407750,194291.85,35173.28,59052.41,0.00,100066.16,,,
Harrisburg/Scranton,Weekly,"2021-02-21 00:00:00",Conventional,0.970774389,416456.04,158267.75,124051.44,310.23,133826.62,,,
Harrisburg/Scranton,Weekly,"2021-02-21 00:00:00",Organic,1.179259463,20552.54,343.22,517.32,0.00,19691.99,,,
Hartford/Springfield,Weekly,"2021-02-21 00:00:00",Conventional,1.279339368,375439.43,9667.47,278915.75,217.58,86638.63,,,
Hartford/Springfield,Weekly,"2021-02-21 00:00:00",Organic,1.392623343,28961.96,461.79,8235.00,1.12,20264.05,,,
Houston,Weekly,"2021-02-21 00:00:00",Conventional,0.699876175,931543.20,526316.59,265624.75,4423.28,135178.58,,,
Houston,Weekly,"2021-02-21 00:00:00",Organic,1.635190791,13220.93,10759.84,415.29,0.00,2045.79,,,
Indianapolis,Weekly,"2021-02-21 00:00:00",Conventional,0.868042079,269487.96,78112.39,131576.40,1140.34,58658.84,,,
Indianapolis,Weekly,"2021-02-21 00:00:00",Organic,1.345721341,9683.95,282.92,4008.71,0.00,5392.32,,,
Jacksonville,Weekly,"2021-02-21 00:00:00",Conventional,0.870821257,271595.69,191913.55,10420.94,117.11,69144.09,,,
Jacksonville,Weekly,"2021-02-21 00:00:00",Organic,1.147330402,10958.30,42.19,339.17,0.00,10576.94,,,
"Las Vegas",Weekly,"2021-02-21 00:00:00",Conventional,0.956038814,383733.40,95611.08,156558.70,415.00,131148.62,,,
"Las Vegas",Weekly,"2021-02-21 00:00:00",Organic,1.507586396,16929.96,7400.33,1983.54,0.00,7546.09,,,
"Los Angeles",Weekly,"2021-02-21 00:00:00",Conventional,1.087454330,3074161.02,1397234.58,529105.41,407047.22,740773.81,,,
"Los Angeles",Weekly,"2021-02-21 00:00:00",Organic,1.504182132,146420.99,75454.22,18895.78,2.80,52068.19,,,
Louisville,Weekly,"2021-02-21 00:00:00",Conventional,0.988016793,115758.69,39332.03,42239.01,66.18,34121.47,,,
Louisville,Weekly,"2021-02-21 00:00:00",Organic,1.830956776,5095.38,24.19,3578.11,0.00,1493.08,,,
"Miami/Ft. Lauderdale",Weekly,"2021-02-21 00:00:00",Conventional,0.870208621,1211669.85,828405.98,89035.73,274.61,293949.11,,,
"Miami/Ft. Lauderdale",Weekly,"2021-02-21 00:00:00",Organic,1.086158335,45783.77,150.46,1543.29,0.00,44090.01,,,
Midsouth,Weekly,"2021-02-21 00:00:00",Conventional,1.025037408,4028566.46,1670493.11,1101421.89,17288.58,1239362.88,,,
Midsouth,Weekly,"2021-02-21 00:00:00",Organic,1.314127204,276964.06,28101.59,57469.30,133.57,191259.61,,,
Nashville,Weekly,"2021-02-21 00:00:00",Conventional,0.914760050,312166.44,177510.48,56711.08,230.08,77714.80,,,
Nashville,Weekly,"2021-02-21 00:00:00",Organic,1.612201966,12867.63,265.47,7119.50,0.00,5482.67,,,
"New Orleans/Mobile",Weekly,"2021-02-21 00:00:00",Conventional,0.732768927,339596.00,192322.73,28228.28,666.68,118350.19,,,
"New Orleans/Mobile",Weekly,"2021-02-21 00:00:00",Organic,1.025787221,14479.82,569.12,329.99,0.00,13580.70,,,
"New York",Weekly,"2021-02-21 00:00:00",Conventional,1.101173604,2062294.28,66916.17,1258932.02,2331.97,734112.67,,,
"New York",Weekly,"2021-02-21 00:00:00",Organic,1.318003759,157801.86,12141.25,12650.01,718.52,132292.07,,,
Northeast,Weekly,"2021-02-21 00:00:00",Conventional,1.110789621,5848523.07,538247.02,3495965.48,8826.48,1805482.62,,,
Northeast,Weekly,"2021-02-21 00:00:00",Organic,1.377785687,375690.49,25523.64,31957.63,729.63,317469.44,,,
"Northern New England",Weekly,"2021-02-21 00:00:00",Conventional,1.070293054,514787.95,16367.06,413920.04,225.14,84275.71,,,
"Northern New England",Weekly,"2021-02-21 00:00:00",Organic,1.691306670,16662.55,1816.39,561.27,0.00,14284.88,,,
Orlando,Weekly,"2021-02-21 00:00:00",Conventional,0.848528860,677765.31,429546.74,30066.04,464.04,217677.45,,,
Orlando,Weekly,"2021-02-21 00:00:00",Organic,1.113299368,26692.74,77.64,256.20,0.00,26358.90,,,
Peoria/Springfield,Weekly,"2021-02-21 00:00:00",Conventional,0.852003380,128366.15,52458.42,40452.68,259.70,35195.35,,,
Peoria/Springfield,Weekly,"2021-02-21 00:00:00",Organic,1.345952422,4349.75,457.14,988.97,0.00,2903.64,,,
Philadelphia,Weekly,"2021-02-21 00:00:00",Conventional,1.005997074,662439.01,136853.09,294828.37,446.73,230310.82,,,
Philadelphia,Weekly,"2021-02-21 00:00:00",Organic,1.555117850,29401.90,4283.79,3391.59,0.00,21726.51,,,
Phoenix/Tucson,Weekly,"2021-02-21 00:00:00",Conventional,0.790009008,1327818.57,651345.68,496820.04,5534.17,174118.69,,,
Phoenix/Tucson,Weekly,"2021-02-21 00:00:00",Organic,1.273747649,31011.52,9668.65,4765.47,0.00,16577.40,,,
Pittsburgh,Weekly,"2021-02-21 00:00:00",Conventional,1.116203941,117318.81,48909.62,24620.33,13.09,43775.77,,,
Pittsburgh,Weekly,"2021-02-21 00:00:00",Organic,1.343942921,13165.58,2870.01,1.41,0.00,10294.16,,,
Plains,Weekly,"2021-02-21 00:00:00",Conventional,0.900895608,2024677.24,865226.47,558911.38,7094.39,593444.99,,,
Plains,Weekly,"2021-02-21 00:00:00",Organic,1.298891498,56856.53,23001.61,3675.40,6.83,30172.68,,,
Portland,Weekly,"2021-02-21 00:00:00",Conventional,1.089078499,700065.60,302200.64,280636.02,31346.32,85882.62,,,
Portland,Weekly,"2021-02-21 00:00:00",Organic,1.813017272,39597.91,6841.13,28763.88,1.34,3991.56,,,
Providence,Weekly,"2021-02-21 00:00:00",Conventional,1.376853674,98147.15,3604.21,77676.42,37.78,16828.74,,,
Providence,Weekly,"2021-02-21 00:00:00",Organic,1.246732178,7228.54,12.53,10.40,0.00,7205.60,,,
Raleigh/Greensboro,Weekly,"2021-02-21 00:00:00",Conventional,1.050431385,455789.28,215884.41,76363.03,4310.21,159231.64,,,
Raleigh/Greensboro,Weekly,"2021-02-21 00:00:00",Organic,1.434362863,26102.67,7656.88,5321.14,39.03,13085.62,,,
Richmond/Norfolk,Weekly,"2021-02-21 00:00:00",Conventional,1.037348910,315836.97,119178.37,119967.52,883.69,75807.39,,,
Richmond/Norfolk,Weekly,"2021-02-21 00:00:00",Organic,1.008820764,34767.93,3592.25,4143.28,1.09,27031.31,,,
Roanoke,Weekly,"2021-02-21 00:00:00",Conventional,0.981145111,187528.70,83954.77,57135.93,78.22,46359.78,,,
Roanoke,Weekly,"2021-02-21 00:00:00",Organic,1.160328721,14175.18,748.83,4049.45,0.00,9376.89,,,
Sacramento,Weekly,"2021-02-21 00:00:00",Conventional,1.378018621,459157.63,156910.29,193911.44,6107.45,102228.46,,,
Sacramento,Weekly,"2021-02-21 00:00:00",Organic,1.784956488,23298.72,6018.42,3286.14,2.48,13991.69,,,
"San Diego",Weekly,"2021-02-21 00:00:00",Conventional,1.053339467,552197.65,185465.84,193220.12,67047.93,106463.75,,,
"San Diego",Weekly,"2021-02-21 00:00:00",Organic,1.380213917,38572.13,14719.71,6292.30,0.00,17560.12,,,
"San Francisco",Weekly,"2021-02-21 00:00:00",Conventional,1.531683050,762322.59,199796.73,398105.50,11494.09,152926.28,,,
"San Francisco",Weekly,"2021-02-21 00:00:00",Organic,1.917406056,78073.28,19601.78,9696.88,1.35,48773.28,,,
Seattle,Weekly,"2021-02-21 00:00:00",Conventional,1.222609785,633317.37,266749.76,290020.45,3397.66,73149.50,,,
Seattle,Weekly,"2021-02-21 00:00:00",Organic,1.844026554,66521.26,13113.27,43756.49,4.50,9647.01,,,
"South Carolina",Weekly,"2021-02-21 00:00:00",Conventional,0.955661419,551086.95,325472.38,62455.01,1443.45,161716.10,,,
"South Carolina",Weekly,"2021-02-21 00:00:00",Organic,1.463139937,24869.26,4209.29,6305.00,67.00,14287.97,,,
"South Central",Weekly,"2021-02-21 00:00:00",Conventional,0.705465805,4824123.48,2652333.05,893512.56,62624.17,1214392.07,,,
"South Central",Weekly,"2021-02-21 00:00:00",Organic,1.268948717,176015.46,46852.80,22054.51,39971.87,67136.28,,,
Southeast,Weekly,"2021-02-21 00:00:00",Conventional,0.861912376,6154159.94,4088972.94,424938.56,4282.94,1635838.82,,,
Southeast,Weekly,"2021-02-21 00:00:00",Organic,1.220201862,230135.84,5961.72,34681.74,76.23,189416.16,,,
Spokane,Weekly,"2021-02-21 00:00:00",Conventional,0.996715665,90613.73,45568.23,31144.58,65.73,13835.19,,,
Spokane,Weekly,"2021-02-21 00:00:00",Organic,1.602930620,4992.92,1446.47,2686.37,0.00,860.08,,,
"St. Louis",Weekly,"2021-02-21 00:00:00",Conventional,0.902028015,201162.14,124353.05,17420.09,235.46,59153.54,,,
"St. Louis",Weekly,"2021-02-21 00:00:00",Organic,1.300060886,14272.54,9519.82,1145.84,0.00,3606.88,,,
Syracuse,Weekly,"2021-02-21 00:00:00",Conventional,1.070560383,98093.90,8367.52,50027.67,574.58,39124.13,,,
Syracuse,Weekly,"2021-02-21 00:00:00",Organic,1.547899379,4533.77,304.80,94.65,0.00,4134.31,,,
Tampa,Weekly,"2021-02-21 00:00:00",Conventional,0.831476841,714924.47,507788.27,22156.56,554.95,184424.69,,,
Tampa,Weekly,"2021-02-21 00:00:00",Organic,0.952038031,25904.81,63.09,201.60,0.00,25640.12,,,
Toledo,Weekly,"2021-02-21 00:00:00",Conventional,0.861886973,150123.21,35810.07,76507.09,5605.62,32200.43,,,
Toledo,Weekly,"2021-02-21 00:00:00",Organic,1.323071112,5001.63,70.45,2359.31,0.00,2571.86,,,
"Total U.S.",Weekly,"2021-02-21 00:00:00",Conventional,0.974396857,40462003.31,16483549.64,12598552.30,1074227.49,10304284.11,,,
"Total U.S.",Weekly,"2021-02-21 00:00:00",Organic,1.405775821,1995828.83,414115.77,373980.04,54797.43,1152925.44,,,
West,Weekly,"2021-02-21 00:00:00",Conventional,0.928792233,7370088.98,3124405.98,2641714.26,122007.70,1481961.03,,,
West,Weekly,"2021-02-21 00:00:00",Organic,1.507905351,336784.72,111323.31,116975.31,13869.01,94617.09,,,
"West Tex/New Mexico",Weekly,"2021-02-21 00:00:00",Conventional,0.672503819,983900.48,464635.44,133542.19,8390.22,376691.84,,,
"West Tex/New Mexico",Weekly,"2021-02-21 00:00:00",Organic,1.004464297,73178.50,15153.61,5355.28,34075.69,18593.93,,,
Wichita,Weekly,"2021-02-21 00:00:00",Conventional,0.775311760,93429.13,49505.73,14246.72,161.02,29515.66,,,
Wichita,Weekly,"2021-02-21 00:00:00",Organic,1.351653174,2901.26,2165.58,6.59,0.00,729.09,,,
Albany,Weekly,"2021-02-28 00:00:00",Conventional,1.012565005,133051.35,7108.53,99783.39,91.44,26067.99,,,
Albany,Weekly,"2021-02-28 00:00:00",Organic,1.491335842,3925.65,247.56,477.76,0.00,3200.33,,,
Atlanta,Weekly,"2021-02-28 00:00:00",Conventional,0.894010051,812377.33,446912.62,155380.45,348.72,209735.54,,,
Atlanta,Weekly,"2021-02-28 00:00:00",Organic,1.618057677,31191.78,3819.23,16193.77,0.00,11178.78,,,
Baltimore/Washington,Weekly,"2021-02-28 00:00:00",Conventional,1.203085835,996014.70,216295.71,370517.57,4969.65,404231.76,,,
Baltimore/Washington,Weekly,"2021-02-28 00:00:00",Organic,1.114007849,94056.35,958.16,6286.92,11.49,86799.78,,,
Birmingham/Montgomery,Weekly,"2021-02-28 00:00:00",Conventional,0.889128710,361662.50,232713.27,17496.89,579.72,110871.15,,,
Birmingham/Montgomery,Weekly,"2021-02-28 00:00:00",Organic,1.294489355,10512.99,189.71,1101.48,0.00,9221.80,,,
Boise,Weekly,"2021-02-28 00:00:00",Conventional,1.029983044,125417.08,59999.87,23405.12,12362.91,29649.19,,,
Boise,Weekly,"2021-02-28 00:00:00",Organic,1.652044468,6626.01,26.81,4874.05,0.00,1725.15,,,
Boston,Weekly,"2021-02-28 00:00:00",Conventional,1.367155331,640908.36,24162.49,444986.47,628.15,171131.25,,,
Boston,Weekly,"2021-02-28 00:00:00",Organic,1.377234664,55158.06,269.17,3146.25,0.00,51742.64,,,
Buffalo/Rochester,Weekly,"2021-02-28 00:00:00",Conventional,1.101283050,198323.87,22716.04,65983.92,2474.76,107149.15,,,
Buffalo/Rochester,Weekly,"2021-02-28 00:00:00",Organic,1.523652183,18002.00,922.71,86.71,0.00,16984.81,,,
California,Weekly,"2021-02-28 00:00:00",Conventional,1.148834335,6371322.32,2560116.20,1637285.37,830252.79,1343667.96,,,
California,Weekly,"2021-02-28 00:00:00",Organic,1.516380079,491043.04,120106.31,213976.50,361.93,156598.30,,,
Charlotte,Weekly,"2021-02-28 00:00:00",Conventional,1.056271244,364481.40,167743.41,54423.53,4481.85,137832.62,,,
Charlotte,Weekly,"2021-02-28 00:00:00",Organic,1.444974434,20703.13,6656.67,4992.33,35.40,9018.74,,,
Chicago,Weekly,"2021-02-28 00:00:00",Conventional,0.762678233,1374407.40,264504.69,735414.30,135845.38,238643.03,,,
Chicago,Weekly,"2021-02-28 00:00:00",Organic,1.589179531,51964.66,23469.33,10701.40,0.00,17793.93,,,
Cincinnati/Dayton,Weekly,"2021-02-28 00:00:00",Conventional,0.925707265,305481.19,104619.16,165850.43,952.07,34059.52,,,
Cincinnati/Dayton,Weekly,"2021-02-28 00:00:00",Organic,1.634829239,16799.45,1573.48,12385.10,0.00,2840.87,,,
Columbus,Weekly,"2021-02-28 00:00:00",Conventional,0.854941034,268478.29,96429.03,126759.98,469.82,44819.47,,,
Columbus,Weekly,"2021-02-28 00:00:00",Organic,1.582038645,10241.21,1575.22,5055.31,0.00,3610.68,,,
"Dallas/Ft. Worth",Weekly,"2021-02-28 00:00:00",Conventional,0.739826110,1637959.13,808286.17,395974.09,22316.68,411382.19,,,
"Dallas/Ft. Worth",Weekly,"2021-02-28 00:00:00",Organic,1.425300356,44724.30,12348.36,3678.14,1845.42,26852.38,,,
Denver,Weekly,"2021-02-28 00:00:00",Conventional,0.909273165,1073933.02,345510.11,449871.37,17701.45,260850.09,,,
Denver,Weekly,"2021-02-28 00:00:00",Organic,1.385381958,39022.57,25624.85,1641.11,0.00,11756.62,,,
Detroit,Weekly,"2021-02-28 00:00:00",Conventional,0.863594716,553479.11,136414.66,212348.71,110593.41,94122.33,,,
Detroit,Weekly,"2021-02-28 00:00:00",Organic,1.219836223,23628.40,2096.57,7130.69,0.00,14401.14,,,
"Grand Rapids",Weekly,"2021-02-28 00:00:00",Conventional,0.899725429,260994.53,20438.61,82379.98,125583.56,32592.38,,,
"Grand Rapids",Weekly,"2021-02-28 00:00:00",Organic,1.197561736,7022.34,12.78,1155.95,0.00,5853.60,,,
"Great Lakes",Weekly,"2021-02-28 00:00:00",Conventional,0.831954856,4977677.41,1256110.19,2230156.82,579888.61,911521.79,,,
"Great Lakes",Weekly,"2021-02-28 00:00:00",Organic,1.471154005,175910.77,38345.43,55069.70,0.00,82495.64,,,
Harrisburg/Scranton,Weekly,"2021-02-28 00:00:00",Conventional,0.968602633,428034.10,156058.18,121758.52,357.36,149858.83,,,
Harrisburg/Scranton,Weekly,"2021-02-28 00:00:00",Organic,1.181656747,24264.55,218.27,542.23,0.00,23504.05,,,
Hartford/Springfield,Weekly,"2021-02-28 00:00:00",Conventional,1.260199475,382104.66,9563.69,279527.42,276.65,92736.90,,,
Hartford/Springfield,Weekly,"2021-02-28 00:00:00",Organic,1.415144756,33319.49,332.65,7916.49,0.00,25070.34,,,
Houston,Weekly,"2021-02-28 00:00:00",Conventional,0.669178876,1370419.81,758946.24,402327.19,8546.80,200599.59,,,
Houston,Weekly,"2021-02-28 00:00:00",Organic,1.466879482,12322.80,9627.35,394.25,0.00,2301.21,,,
Indianapolis,Weekly,"2021-02-28 00:00:00",Conventional,0.819475486,274556.75,79838.37,133313.64,789.82,60614.93,,,
Indianapolis,Weekly,"2021-02-28 00:00:00",Organic,1.441981070,9574.97,152.47,4426.59,0.00,4995.91,,,
Jacksonville,Weekly,"2021-02-28 00:00:00",Conventional,0.990325289,238842.52,153209.15,11751.07,527.37,73354.93,,,
Jacksonville,Weekly,"2021-02-28 00:00:00",Organic,1.233295715,11431.34,47.64,329.97,0.00,11053.73,,,
"Las Vegas",Weekly,"2021-02-28 00:00:00",Conventional,0.773244735,478853.88,125050.93,230632.59,453.70,122716.65,,,
"Las Vegas",Weekly,"2021-02-28 00:00:00",Organic,1.475661336,14245.52,5439.55,1977.69,0.00,6828.28,,,
"Los Angeles",Weekly,"2021-02-28 00:00:00",Conventional,1.139505796,3104304.16,1352379.01,392611.92,617019.26,742293.97,,,
"Los Angeles",Weekly,"2021-02-28 00:00:00",Organic,1.717075872,134928.99,66234.24,18071.06,2.80,50620.89,,,
Louisville,Weekly,"2021-02-28 00:00:00",Conventional,0.929489363,133495.09,43166.78,54347.50,32.28,35948.54,,,
Louisville,Weekly,"2021-02-28 00:00:00",Organic,1.655855791,5683.91,516.78,3739.81,0.00,1427.32,,,
"Miami/Ft. Lauderdale",Weekly,"2021-02-28 00:00:00",Conventional,0.988412405,1078816.37,728202.02,54190.12,709.76,295711.19,,,
"Miami/Ft. Lauderdale",Weekly,"2021-02-28 00:00:00",Organic,1.128629476,45785.26,228.21,1182.40,0.00,44374.65,,,
Midsouth,Weekly,"2021-02-28 00:00:00",Conventional,1.009520019,4227815.78,1650208.64,1207794.50,19204.79,1350607.86,,,
Midsouth,Weekly,"2021-02-28 00:00:00",Organic,1.231156796,297468.08,37049.71,56381.58,170.87,203865.93,,,
Nashville,Weekly,"2021-02-28 00:00:00",Conventional,0.900408766,315765.80,161358.31,63103.24,511.46,90792.79,,,
Nashville,Weekly,"2021-02-28 00:00:00",Organic,1.553279786,13895.42,1267.24,7061.23,0.00,5566.95,,,
"New Orleans/Mobile",Weekly,"2021-02-28 00:00:00",Conventional,0.776690537,378230.48,204219.23,33683.45,136.69,140151.93,,,
"New Orleans/Mobile",Weekly,"2021-02-28 00:00:00",Organic,1.015987283,14477.34,305.47,274.99,0.00,13896.87,,,
"New York",Weekly,"2021-02-28 00:00:00",Conventional,1.071216661,2246867.28,64493.61,1396649.56,1470.20,784253.91,,,
"New York",Weekly,"2021-02-28 00:00:00",Organic,1.344638232,162933.66,11304.15,12819.86,740.93,138068.72,,,
Northeast,Weekly,"2021-02-28 00:00:00",Conventional,1.102073106,6061061.22,574267.03,3528212.14,8995.89,1949584.94,,,
Northeast,Weekly,"2021-02-28 00:00:00",Organic,1.386256856,403954.61,22615.88,33609.48,752.90,346968.46,,,
"Northern New England",Weekly,"2021-02-28 00:00:00",Conventional,1.110017398,491271.81,15335.68,389877.19,108.39,85950.55,,,
"Northern New England",Weekly,"2021-02-28 00:00:00",Organic,1.807804241,17980.02,2304.32,711.73,0.00,14963.97,,,
Orlando,Weekly,"2021-02-28 00:00:00",Conventional,0.937624721,616264.99,375103.73,20096.52,847.19,220217.55,,,
Orlando,Weekly,"2021-02-28 00:00:00",Organic,1.164743116,25482.88,55.65,176.50,0.00,25250.73,,,
Peoria/Springfield,Weekly,"2021-02-28 00:00:00",Conventional,0.779199697,145723.23,55375.80,52202.51,359.63,37785.30,,,
Peoria/Springfield,Weekly,"2021-02-28 00:00:00",Organic,1.511473364,3732.10,399.75,1020.34,0.00,2312.01,,,
Philadelphia,Weekly,"2021-02-28 00:00:00",Conventional,0.984769837,712974.21,129785.82,309161.27,841.59,273185.53,,,
Philadelphia,Weekly,"2021-02-28 00:00:00",Organic,1.538758771,31852.70,1854.80,5062.81,0.00,24935.09,,,
Phoenix/Tucson,Weekly,"2021-02-28 00:00:00",Conventional,0.667380510,1592710.51,645819.57,776537.02,5944.69,164409.23,,,
Phoenix/Tucson,Weekly,"2021-02-28 00:00:00",Organic,1.293434234,30374.93,9735.40,5428.40,2.14,15208.99,,,
Pittsburgh,Weekly,"2021-02-28 00:00:00",Conventional,0.953477071,145655.41,85638.36,15335.31,24.07,44657.67,,,
Pittsburgh,Weekly,"2021-02-28 00:00:00",Organic,1.306096577,11845.70,2757.01,9.93,0.00,9078.77,,,
Plains,Weekly,"2021-02-28 00:00:00",Conventional,0.912049757,2034232.10,847465.09,540216.73,9987.32,636562.97,,,
Plains,Weekly,"2021-02-28 00:00:00",Organic,1.438538215,51517.01,16691.16,5377.11,11.66,29437.09,,,
Portland,Weekly,"2021-02-28 00:00:00",Conventional,1.013933814,723819.61,336417.20,266834.77,31761.57,88806.07,,,
Portland,Weekly,"2021-02-28 00:00:00",Organic,1.772797737,42010.38,4363.80,33095.58,0.00,4551.00,,,
Providence,Weekly,"2021-02-28 00:00:00",Conventional,1.462815397,91214.23,3126.17,69477.16,17.01,18593.88,,,
Providence,Weekly,"2021-02-28 00:00:00",Organic,1.159660594,9097.29,28.87,19.59,0.00,9048.83,,,
Raleigh/Greensboro,Weekly,"2021-02-28 00:00:00",Conventional,1.019746979,465537.26,225272.61,76753.06,5039.64,158471.95,,,
Raleigh/Greensboro,Weekly,"2021-02-28 00:00:00",Organic,1.414120787,27386.18,10664.53,4956.39,60.76,11704.49,,,
Richmond/Norfolk,Weekly,"2021-02-28 00:00:00",Conventional,0.925351311,342526.35,110705.22,152744.62,980.16,78096.35,,,
Richmond/Norfolk,Weekly,"2021-02-28 00:00:00",Organic,0.958563261,38047.10,1617.46,4451.81,6.56,31971.27,,,
Roanoke,Weekly,"2021-02-28 00:00:00",Conventional,0.923399995,202451.41,80075.05,75448.39,76.65,46851.31,,,
Roanoke,Weekly,"2021-02-28 00:00:00",Organic,1.075058067,15066.61,919.39,3614.34,0.00,10532.88,,,
Sacramento,Weekly,"2021-02-28 00:00:00",Conventional,1.214404922,501441.68,169244.15,222017.13,6360.14,103820.26,,,
Sacramento,Weekly,"2021-02-28 00:00:00",Organic,1.349665135,48678.33,5347.86,30525.50,240.19,12564.78,,,
"San Diego",Weekly,"2021-02-28 00:00:00",Conventional,1.220914274,544910.30,201313.54,133594.81,97130.15,112871.80,,,
"San Diego",Weekly,"2021-02-28 00:00:00",Organic,1.727591017,34094.48,11090.67,4966.13,2.86,18034.82,,,
"San Francisco",Weekly,"2021-02-28 00:00:00",Conventional,1.138423293,881555.89,286949.25,444780.41,11687.01,138139.22,,,
"San Francisco",Weekly,"2021-02-28 00:00:00",Organic,1.467040502,144124.67,18126.34,78986.20,56.59,46955.54,,,
Seattle,Weekly,"2021-02-28 00:00:00",Conventional,1.244289597,578906.64,239756.35,258000.04,2963.48,78186.76,,,
