Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
"Las Vegas",Weekly,"2022-12-11 00:00:00",Organic,1.681515318,10004.85,4008.59,2119.39,0.00,3876.86,,,
"Los Angeles",Weekly,"2022-12-11 00:00:00",Conventional,1.155065337,2614543.30,1272090.06,128997.22,557221.68,656234.35,,,
"Los Angeles",Weekly,"2022-12-11 00:00:00",Organic,1.617021640,119537.24,50287.18,10858.12,11.07,58380.87,,,
Louisville,Weekly,"2022-12-11 00:00:00",Conventional,1.094890510,106691.76,43350.48,28821.87,3107.50,31411.91,,,
Louisville,Weekly,"2022-12-11 00:00:00",Organic,1.737552408,5034.14,72.74,3931.95,0.00,1029.45,,,
"Miami/Ft. Lauderdale",Weekly,"2022-12-11 00:00:00",Conventional,0.949110970,991208.98,707207.05,35382.03,242.29,248377.61,,,
"Miami/Ft. Lauderdale",Weekly,"2022-12-11 00:00:00",Organic,1.089066457,42596.20,20185.35,498.75,0.00,21912.10,,,
Midsouth,Weekly,"2022-12-11 00:00:00",Conventional,1.110712336,3365147.88,1280237.52,938597.49,11756.92,1134452.80,,,
Midsouth,Weekly,"2022-12-11 00:00:00",Organic,1.538825331,193445.10,1507.28,46751.10,37.48,145149.25,,,
Nashville,Weekly,"2022-12-11 00:00:00",Conventional,1.013470751,263955.17,139319.59,39021.50,81.29,85532.80,,,
Nashville,Weekly,"2022-12-11 00:00:00",Organic,1.745686779,11259.74,86.08,6601.08,0.00,4572.57,,,
"New Orleans/Mobile",Weekly,"2022-12-11 00:00:00",Conventional,0.788456561,328645.21,189570.65,3167.08,1286.64,134620.84,,,
"New Orleans/Mobile",Weekly,"2022-12-11 00:00:00",Organic,1.318521243,3362.56,226.25,13.71,0.00,3122.60,,,
"New York",Weekly,"2022-12-11 00:00:00",Conventional,1.300921882,1456822.57,105665.12,796334.47,1859.95,552963.03,,,
"New York",Weekly,"2022-12-11 00:00:00",Organic,1.817759604,76895.60,4837.47,9889.03,0.00,62169.11,,,
Northeast,Weekly,"2022-12-11 00:00:00",Conventional,1.229751302,4348367.92,627005.51,2305560.33,21461.97,1394340.12,,,
Northeast,Weekly,"2022-12-11 00:00:00",Organic,1.796808044,202480.04,11236.35,21060.36,3.25,170180.07,,,
"Northern New England",Weekly,"2022-12-11 00:00:00",Conventional,1.109924762,385077.62,44013.59,265480.53,92.88,75490.62,,,
"Northern New England",Weekly,"2022-12-11 00:00:00",Organic,2.258452173,10404.84,1223.99,218.45,0.00,8962.39,,,
Orlando,Weekly,"2022-12-11 00:00:00",Conventional,0.946558617,539830.40,352747.59,12675.56,287.86,174118.93,,,
Orlando,Weekly,"2022-12-11 00:00:00",Organic,0.842680453,50075.81,12475.65,109.20,0.00,37490.96,,,
Peoria/Springfield,Weekly,"2022-12-11 00:00:00",Conventional,0.886101134,113999.99,59370.19,15579.23,7851.22,31199.34,,,
Peoria/Springfield,Weekly,"2022-12-11 00:00:00",Organic,1.644868352,2600.13,58.91,721.63,0.00,1819.59,,,
Philadelphia,Weekly,"2022-12-11 00:00:00",Conventional,1.128943406,499845.57,131881.04,184340.39,6244.44,177377.41,,,
Philadelphia,Weekly,"2022-12-11 00:00:00",Organic,1.717985017,22161.63,989.06,3906.19,0.00,17266.39,,,
Phoenix/Tucson,Weekly,"2022-12-11 00:00:00",Conventional,0.821187429,1208510.57,523584.64,490116.19,3512.62,191297.12,,,
Phoenix/Tucson,Weekly,"2022-12-11 00:00:00",Organic,1.526497384,24333.26,8233.69,4510.46,0.00,11589.11,,,
Pittsburgh,Weekly,"2022-12-11 00:00:00",Conventional,1.378089719,104511.74,50323.87,15802.25,60.58,38325.03,,,
Pittsburgh,Weekly,"2022-12-11 00:00:00",Organic,1.610636364,6867.95,1569.68,5.61,0.00,5292.65,,,
Plains,Weekly,"2022-12-11 00:00:00",Conventional,0.961167385,1742827.82,874999.49,316335.89,5899.51,545592.93,,,
Plains,Weekly,"2022-12-11 00:00:00",Organic,1.220610127,68023.95,13811.94,7989.37,0.00,46222.65,,,
Portland,Weekly,"2022-12-11 00:00:00",Conventional,0.960956691,591474.21,278953.03,213522.70,20735.16,78263.32,,,
Portland,Weekly,"2022-12-11 00:00:00",Organic,1.816940274,29824.50,15449.03,11483.50,0.00,2891.96,,,
Providence,Weekly,"2022-12-11 00:00:00",Conventional,1.414768745,68654.96,3363.13,49335.64,62.37,15893.81,,,
Providence,Weekly,"2022-12-11 00:00:00",Organic,1.721587058,3385.76,1.38,34.04,0.00,3350.35,,,
Raleigh/Greensboro,Weekly,"2022-12-11 00:00:00",Conventional,1.160008010,360294.61,161683.52,60338.19,574.81,137685.31,,,
Raleigh/Greensboro,Weekly,"2022-12-11 00:00:00",Organic,1.582320789,24137.07,432.62,2141.99,22.38,21540.08,,,
Richmond/Norfolk,Weekly,"2022-12-11 00:00:00",Conventional,1.117933227,263612.71,91658.42,90272.03,284.64,81375.13,,,
Richmond/Norfolk,Weekly,"2022-12-11 00:00:00",Organic,1.308108966,21116.05,0.00,4020.85,2.14,17093.06,,,
Roanoke,Weekly,"2022-12-11 00:00:00",Conventional,1.055893304,155166.83,68496.98,41012.87,382.60,45274.38,,,
Roanoke,Weekly,"2022-12-11 00:00:00",Organic,1.589973389,7827.31,0.94,3487.04,0.00,4339.32,,,
Sacramento,Weekly,"2022-12-11 00:00:00",Conventional,1.508596036,339957.08,179114.12,83447.72,4593.33,72801.91,,,
Sacramento,Weekly,"2022-12-11 00:00:00",Organic,1.169640561,32715.02,4962.07,1234.82,0.00,26518.14,,,
"San Diego",Weekly,"2022-12-11 00:00:00",Conventional,1.178323112,467192.91,235245.10,40592.93,73919.83,117435.05,,,
"San Diego",Weekly,"2022-12-11 00:00:00",Organic,1.822840233,28092.70,10320.21,11617.91,0.00,6154.58,,,
"San Francisco",Weekly,"2022-12-11 00:00:00",Conventional,1.516810080,580109.12,411847.19,62188.72,5362.08,100711.13,,,
"San Francisco",Weekly,"2022-12-11 00:00:00",Organic,1.965838107,59246.11,19732.37,2925.13,0.00,36588.61,,,
Seattle,Weekly,"2022-12-11 00:00:00",Conventional,1.321040182,487349.71,199278.85,199015.58,17070.65,71984.62,,,
Seattle,Weekly,"2022-12-11 00:00:00",Organic,2.127094842,63365.14,32772.02,25524.14,10.08,5058.90,,,
"South Carolina",Weekly,"2022-12-11 00:00:00",Conventional,1.049057281,462214.25,267466.99,84875.97,317.10,109535.60,,,
"South Carolina",Weekly,"2022-12-11 00:00:00",Organic,1.198143576,33465.88,702.61,3736.48,0.00,29026.79,,,
"South Central",Weekly,"2022-12-11 00:00:00",Conventional,0.762774300,5386015.17,2754596.74,835084.08,60568.81,1733829.69,,,
"South Central",Weekly,"2022-12-11 00:00:00",Organic,1.062266389,141803.72,23834.69,4770.13,0.00,113198.91,,,
Southeast,Weekly,"2022-12-11 00:00:00",Conventional,0.954902373,5104753.52,3422831.75,474564.97,2147.98,1205181.27,,,
Southeast,Weekly,"2022-12-11 00:00:00",Organic,0.980703158,315141.51,52920.07,24415.53,0.00,237805.91,,,
Spokane,Weekly,"2022-12-11 00:00:00",Conventional,1.139744754,69648.62,36582.28,20833.36,60.17,12172.81,,,
Spokane,Weekly,"2022-12-11 00:00:00",Organic,1.941938604,3326.73,1327.37,1240.60,0.00,758.76,,,
"St. Louis",Weekly,"2022-12-11 00:00:00",Conventional,0.919694738,193833.09,121069.34,13287.98,88.23,59387.54,,,
"St. Louis",Weekly,"2022-12-11 00:00:00",Organic,1.603465439,6704.02,2371.80,2023.67,0.00,2308.56,,,
Syracuse,Weekly,"2022-12-11 00:00:00",Conventional,1.105558270,71107.20,9812.68,35761.26,432.78,25100.48,,,
Syracuse,Weekly,"2022-12-11 00:00:00",Organic,1.647935540,3577.57,214.42,50.74,0.00,3312.41,,,
Tampa,Weekly,"2022-12-11 00:00:00",Conventional,0.889874582,633115.42,424159.35,18242.97,209.79,190503.32,,,
Tampa,Weekly,"2022-12-11 00:00:00",Organic,1.091818145,21364.43,8491.66,96.60,0.00,12776.17,,,
Toledo,Weekly,"2022-12-11 00:00:00",Conventional,0.938505209,117441.95,49203.31,34814.16,14422.70,19001.79,,,
Toledo,Weekly,"2022-12-11 00:00:00",Organic,1.547359035,3779.83,14.07,2131.94,0.00,1633.83,,,
"Total U.S.",Weekly,"2022-12-11 00:00:00",Conventional,1.025154282,34925308.13,15579262.90,8788147.32,1335835.46,9219126.04,,,
"Total U.S.",Weekly,"2022-12-11 00:00:00",Organic,1.444939131,1633387.08,356887.03,252888.96,62.63,1023548.46,,,
West,Weekly,"2022-12-11 00:00:00",Conventional,0.963976758,6291770.54,2719127.57,2168045.37,100402.53,1303325.23,,,
West,Weekly,"2022-12-11 00:00:00",Organic,1.651283835,264939.64,122249.73,69897.13,10.26,72782.51,,,
"West Tex/New Mexico",Weekly,"2022-12-11 00:00:00",Conventional,0.756236630,946587.51,420711.37,194562.88,10571.07,319491.39,,,
"West Tex/New Mexico",Weekly,"2022-12-11 00:00:00",Organic,0.937637999,37787.31,2392.42,982.58,0.00,34412.31,,,
Wichita,Weekly,"2022-12-11 00:00:00",Conventional,0.842452184,92268.53,44586.45,18963.18,92.01,28626.89,,,
Wichita,Weekly,"2022-12-11 00:00:00",Organic,1.328757370,2547.13,1803.73,0.00,0.00,743.40,,,
Albany,Weekly,"2022-12-18 00:00:00",Conventional,1.010048544,120928.04,23929.02,78803.44,5.89,18189.69,,,
Albany,Weekly,"2022-12-18 00:00:00",Organic,2.016907819,2368.76,161.29,284.50,0.00,1922.97,,,
Atlanta,Weekly,"2022-12-18 00:00:00",Conventional,1.013948568,644261.80,375996.56,196211.62,270.94,71782.68,,,
Atlanta,Weekly,"2022-12-18 00:00:00",Organic,0.961264466,51621.99,1465.52,13825.61,0.00,36330.86,,,
Baltimore/Washington,Weekly,"2022-12-18 00:00:00",Conventional,1.277711211,789231.43,121769.58,339067.08,1344.59,327049.03,,,
Baltimore/Washington,Weekly,"2022-12-18 00:00:00",Organic,1.780739841,41247.97,353.72,8855.81,8.03,32030.41,,,
Birmingham/Montgomery,Weekly,"2022-12-18 00:00:00",Conventional,0.900625992,287143.63,198921.67,31931.99,58.57,56231.40,,,
Birmingham/Montgomery,Weekly,"2022-12-18 00:00:00",Organic,0.978443962,14414.39,48.32,698.17,0.00,13667.90,,,
Boise,Weekly,"2022-12-18 00:00:00",Conventional,1.074408836,101389.69,43069.35,40641.26,344.69,17334.39,,,
Boise,Weekly,"2022-12-18 00:00:00",Organic,1.734759177,4767.45,1233.43,2631.16,0.00,902.87,,,
Boston,Weekly,"2022-12-18 00:00:00",Conventional,1.172569428,605550.26,44189.39,438842.80,229.16,122288.91,,,
Boston,Weekly,"2022-12-18 00:00:00",Organic,1.752176298,27392.70,154.53,1673.40,0.00,25564.77,,,
Buffalo/Rochester,Weekly,"2022-12-18 00:00:00",Conventional,1.050397742,172526.58,17048.29,53583.54,1386.56,100508.19,,,
Buffalo/Rochester,Weekly,"2022-12-18 00:00:00",Organic,1.690759983,8723.43,510.13,223.23,0.00,7990.08,,,
California,Weekly,"2022-12-18 00:00:00",Conventional,1.182548154,5153639.51,2763911.47,526222.97,648844.22,1214660.85,,,
California,Weekly,"2022-12-18 00:00:00",Organic,1.707301645,266410.95,97346.79,14421.76,1.46,154640.95,,,
Charlotte,Weekly,"2022-12-18 00:00:00",Conventional,1.159602142,284315.18,110640.95,46483.98,704.92,126468.76,,,
Charlotte,Weekly,"2022-12-18 00:00:00",Organic,1.535884527,17435.38,75.87,2290.06,26.52,15042.93,,,
Chicago,Weekly,"2022-12-18 00:00:00",Conventional,0.983578905,861890.22,232475.74,372041.32,52445.04,204928.12,,,
Chicago,Weekly,"2022-12-18 00:00:00",Organic,1.637488056,27196.58,6178.02,9587.16,0.00,11431.40,,,
Cincinnati/Dayton,Weekly,"2022-12-18 00:00:00",Conventional,1.225345273,229188.26,87497.70,100604.31,3963.26,37122.99,,,
Cincinnati/Dayton,Weekly,"2022-12-18 00:00:00",Organic,1.721251217,7708.45,19.00,4887.82,0.00,2801.63,,,
Columbus,Weekly,"2022-12-18 00:00:00",Conventional,1.056810844,191249.87,102914.53,46476.18,3223.99,38635.16,,,
Columbus,Weekly,"2022-12-18 00:00:00",Organic,1.875803331,7471.03,812.51,3755.40,0.00,2903.12,,,
"Dallas/Ft. Worth",Weekly,"2022-12-18 00:00:00",Conventional,0.766752357,1282332.07,577450.14,236516.95,16830.22,451534.76,,,
"Dallas/Ft. Worth",Weekly,"2022-12-18 00:00:00",Organic,1.299309512,33985.10,13193.19,740.19,0.00,20051.73,,,
Denver,Weekly,"2022-12-18 00:00:00",Conventional,0.980697422,872280.70,283165.36,344050.30,18250.45,226814.59,,,
Denver,Weekly,"2022-12-18 00:00:00",Organic,1.452306981,25600.90,20677.46,624.55,0.00,4298.89,,,
Detroit,Weekly,"2022-12-18 00:00:00",Conventional,1.205386676,334511.05,108364.28,123070.57,23596.46,79479.74,,,
Detroit,Weekly,"2022-12-18 00:00:00",Organic,1.531574769,13775.60,378.73,5025.84,0.00,8371.03,,,
"Grand Rapids",Weekly,"2022-12-18 00:00:00",Conventional,1.185992307,127451.88,40745.63,34200.42,20460.61,32045.21,,,
"Grand Rapids",Weekly,"2022-12-18 00:00:00",Organic,1.602269895,6572.30,22.71,738.82,0.00,5810.77,,,
"Great Lakes",Weekly,"2022-12-18 00:00:00",Conventional,1.041469685,3316148.24,1197635.68,1182725.66,170127.24,765659.66,,,
"Great Lakes",Weekly,"2022-12-18 00:00:00",Organic,1.629456123,119363.39,16145.18,36892.85,0.00,66325.36,,,
Harrisburg/Scranton,Weekly,"2022-12-18 00:00:00",Conventional,1.082382184,336228.59,124053.53,101682.42,8426.67,102065.97,,,
Harrisburg/Scranton,Weekly,"2022-12-18 00:00:00",Organic,1.551936298,12154.15,259.16,440.17,0.00,11454.82,,,
Hartford/Springfield,Weekly,"2022-12-18 00:00:00",Conventional,1.151413711,359197.49,16584.69,284996.52,108.60,57507.68,,,
Hartford/Springfield,Weekly,"2022-12-18 00:00:00",Organic,1.887278792,12493.79,335.44,3215.22,4.45,8938.69,,,
Houston,Weekly,"2022-12-18 00:00:00",Conventional,0.817682372,844021.67,380105.76,135582.02,8034.15,320299.73,,,
Houston,Weekly,"2022-12-18 00:00:00",Organic,1.307047265,13161.68,7250.43,203.49,0.00,5707.76,,,
Indianapolis,Weekly,"2022-12-18 00:00:00",Conventional,1.020304346,209534.54,83663.74,71087.60,6275.15,48508.05,,,
Indianapolis,Weekly,"2022-12-18 00:00:00",Organic,1.635124200,6982.59,292.03,3196.06,0.00,3494.51,,,
Jacksonville,Weekly,"2022-12-18 00:00:00",Conventional,0.996850373,194073.78,146721.75,3195.59,34.14,44122.30,,,
Jacksonville,Weekly,"2022-12-18 00:00:00",Organic,0.743276033,22840.74,64.63,169.44,0.00,22606.68,,,
"Las Vegas",Weekly,"2022-12-18 00:00:00",Conventional,0.976449256,346193.44,126619.47,90159.21,10381.65,119033.11,,,
"Las Vegas",Weekly,"2022-12-18 00:00:00",Organic,1.534651269,11188.56,4493.72,2761.28,0.00,3933.56,,,
"Los Angeles",Weekly,"2022-12-18 00:00:00",Conventional,1.151023586,2540179.89,1153678.58,134422.93,506597.20,745481.18,,,
"Los Angeles",Weekly,"2022-12-18 00:00:00",Organic,1.764500353,100775.49,44619.11,5351.80,1.39,50803.19,,,
Louisville,Weekly,"2022-12-18 00:00:00",Conventional,1.082661817,104162.13,41596.50,29883.05,1579.16,31103.42,,,
Louisville,Weekly,"2022-12-18 00:00:00",Organic,1.769820285,6017.42,385.05,4405.87,0.00,1226.50,,,
"Miami/Ft. Lauderdale",Weekly,"2022-12-18 00:00:00",Conventional,0.946653800,939713.26,669370.96,31747.45,192.98,238401.88,,,
"Miami/Ft. Lauderdale",Weekly,"2022-12-18 00:00:00",Organic,1.088601229,46391.85,19379.25,1860.90,0.00,25151.71,,,
Midsouth,Weekly,"2022-12-18 00:00:00",Conventional,1.122178853,3197792.10,1141220.15,916816.56,7863.42,1131803.98,,,
Midsouth,Weekly,"2022-12-18 00:00:00",Organic,1.618579269,182107.29,3220.86,46501.37,62.07,132322.99,,,
Nashville,Weekly,"2022-12-18 00:00:00",Conventional,0.992190004,250053.59,122003.30,48748.89,76.88,79223.48,,,
Nashville,Weekly,"2022-12-18 00:00:00",Organic,1.806638917,12119.76,906.05,6927.83,0.00,4285.88,,,
"New Orleans/Mobile",Weekly,"2022-12-18 00:00:00",Conventional,0.789900777,290945.99,154261.17,2271.34,812.53,133600.95,,,
"New Orleans/Mobile",Weekly,"2022-12-18 00:00:00",Organic,1.265897075,3004.07,209.06,16.07,0.00,2778.93,,,
"New York",Weekly,"2022-12-18 00:00:00",Conventional,1.102489271,2003276.29,127761.61,1368317.25,669.60,506517.02,,,
"New York",Weekly,"2022-12-18 00:00:00",Organic,1.829727455,73052.32,4847.02,10032.79,1.56,58170.95,,,
Northeast,Weekly,"2022-12-18 00:00:00",Conventional,1.096069890,5327196.40,645948.90,3320467.08,17973.57,1342795.96,,,
Northeast,Weekly,"2022-12-18 00:00:00",Organic,1.783872263,198225.74,11444.10,21428.50,7.11,165346.03,,,
"Northern New England",Weekly,"2022-12-18 00:00:00",Conventional,0.982176036,511664.08,61068.18,384238.01,52.14,66305.75,,,
"Northern New England",Weekly,"2022-12-18 00:00:00",Organic,2.135678495,10779.87,1177.35,316.61,0.00,9285.91,,,
Orlando,Weekly,"2022-12-18 00:00:00",Conventional,0.942936848,508638.44,320417.10,10624.06,228.10,177369.19,,,
Orlando,Weekly,"2022-12-18 00:00:00",Organic,0.822874462,49009.93,11717.69,95.55,0.00,37196.68,,,
Peoria/Springfield,Weekly,"2022-12-18 00:00:00",Conventional,0.911008013,94443.92,46804.08,14883.98,2572.39,30183.47,,,
Peoria/Springfield,Weekly,"2022-12-18 00:00:00",Organic,1.626897069,2547.92,39.17,649.97,0.00,1858.78,,,
Philadelphia,Weekly,"2022-12-18 00:00:00",Conventional,1.099093051,522264.64,114193.16,222921.54,5319.04,179826.32,,,
Philadelphia,Weekly,"2022-12-18 00:00:00",Organic,1.710932708,21723.23,1100.28,4052.83,0.00,16570.12,,,
Phoenix/Tucson,Weekly,"2022-12-18 00:00:00",Conventional,0.889419578,1056367.04,492120.23,384909.72,2868.57,176468.52,,,
Phoenix/Tucson,Weekly,"2022-12-18 00:00:00",Organic,1.504339534,25353.15,9510.94,4731.63,0.00,11110.58,,,
Pittsburgh,Weekly,"2022-12-18 00:00:00",Conventional,1.342557590,107381.31,52718.97,15027.13,47.80,39587.41,,,
Pittsburgh,Weekly,"2022-12-18 00:00:00",Organic,1.624077406,7564.83,1709.99,2.77,0.00,5852.08,,,
Plains,Weekly,"2022-12-18 00:00:00",Conventional,0.908956241,1728275.13,736095.17,453340.35,5243.14,533596.48,,,
Plains,Weekly,"2022-12-18 00:00:00",Organic,1.363523512,56776.75,11274.02,9071.77,0.00,36430.97,,,
Portland,Weekly,"2022-12-18 00:00:00",Conventional,1.197251293,494016.76,254488.04,125343.88,22743.55,91441.28,,,
Portland,Weekly,"2022-12-18 00:00:00",Organic,1.909619018,26927.61,16513.13,7553.88,0.00,2860.59,,,
Providence,Weekly,"2022-12-18 00:00:00",Conventional,1.117902764,91375.59,3381.35,75165.41,38.00,12790.82,,,
Providence,Weekly,"2022-12-18 00:00:00",Organic,1.745600789,3287.49,9.21,31.74,0.00,3246.54,,,
Raleigh/Greensboro,Weekly,"2022-12-18 00:00:00",Conventional,1.130080907,343186.72,143662.66,59091.65,451.50,139974.52,,,
Raleigh/Greensboro,Weekly,"2022-12-18 00:00:00",Organic,1.592544615,22259.96,315.10,2222.09,23.45,19699.32,,,
Richmond/Norfolk,Weekly,"2022-12-18 00:00:00",Conventional,1.101878035,247386.85,80112.60,89388.83,316.70,77553.71,,,
Richmond/Norfolk,Weekly,"2022-12-18 00:00:00",Organic,1.498665397,15514.46,97.32,3720.68,2.14,11694.32,,,
Roanoke,Weekly,"2022-12-18 00:00:00",Conventional,1.045820985,145202.51,57475.33,44472.30,415.69,42831.12,,,
Roanoke,Weekly,"2022-12-18 00:00:00",Organic,1.595224295,7527.83,120.15,3062.58,0.00,4345.10,,,
Sacramento,Weekly,"2022-12-18 00:00:00",Conventional,1.335570492,372069.78,210297.58,87437.25,5518.32,68816.64,,,
Sacramento,Weekly,"2022-12-18 00:00:00",Organic,1.163729943,31951.22,4783.77,1300.15,0.00,25867.31,,,
"San Diego",Weekly,"2022-12-18 00:00:00",Conventional,1.204423165,452112.86,224091.23,42891.48,63367.18,121762.96,,,
"San Diego",Weekly,"2022-12-18 00:00:00",Organic,2.028902610,19466.17,10724.04,2446.19,0.00,6295.93,,,
"San Francisco",Weekly,"2022-12-18 00:00:00",Conventional,1.132720851,736115.55,550432.41,88442.28,6559.73,90681.13,,,
"San Francisco",Weekly,"2022-12-18 00:00:00",Organic,1.985176516,54204.91,18156.52,2844.95,0.00,33203.44,,,
Seattle,Weekly,"2022-12-18 00:00:00",Conventional,1.394984263,430248.65,177402.64,158819.53,16683.39,77343.09,,,
Seattle,Weekly,"2022-12-18 00:00:00",Organic,2.238593127,59637.65,30555.52,23616.45,8.96,5456.72,,,
"South Carolina",Weekly,"2022-12-18 00:00:00",Conventional,1.046464776,404434.17,208698.57,75208.27,343.60,120146.52,,,
"South Carolina",Weekly,"2022-12-18 00:00:00",Organic,1.159673871,36705.45,470.66,3459.71,8.14,32766.94,,,
"South Central",Weekly,"2022-12-18 00:00:00",Conventional,0.786648804,4760196.28,2355362.07,595638.90,43947.07,1764640.67,,,
"South Central",Weekly,"2022-12-18 00:00:00",Organic,1.116931144,133680.42,27529.83,5343.91,0.00,100806.68,,,
Southeast,Weekly,"2022-12-18 00:00:00",Conventional,0.951171020,4766461.36,3103733.01,471409.22,1924.07,1189336.72,,,
Southeast,Weekly,"2022-12-18 00:00:00",Organic,0.966171641,327777.51,49616.70,25973.41,12.56,252174.85,,,
Spokane,Weekly,"2022-12-18 00:00:00",Conventional,1.179055661,65366.56,33426.67,19415.61,18.08,12506.20,,,
Spokane,Weekly,"2022-12-18 00:00:00",Organic,2.265760137,2778.93,474.62,1606.98,0.00,697.33,,,
"St. Louis",Weekly,"2022-12-18 00:00:00",Conventional,0.948985389,170797.11,101014.49,11210.17,97.12,58475.33,,,
"St. Louis",Weekly,"2022-12-18 00:00:00",Organic,2.157471747,6219.30,1274.68,2842.78,0.00,2101.84,,,
Syracuse,Weekly,"2022-12-18 00:00:00",Conventional,1.056519243,73727.73,10226.80,34516.24,386.90,28597.79,,,
Syracuse,Weekly,"2022-12-18 00:00:00",Organic,1.674714510,3451.26,182.18,81.44,0.00,3187.64,,,
Tampa,Weekly,"2022-12-18 00:00:00",Conventional,0.895806309,589298.88,389593.66,20089.15,251.64,179364.43,,,
Tampa,Weekly,"2022-12-18 00:00:00",Organic,1.135433405,18989.33,7953.36,98.44,0.00,10937.53,,,
Toledo,Weekly,"2022-12-18 00:00:00",Conventional,1.018291940,98733.18,45893.07,28573.13,4793.18,19473.79,,,
Toledo,Weekly,"2022-12-18 00:00:00",Organic,1.662627296,3168.90,15.42,1697.64,0.00,1455.85,,,
"Total U.S.",Weekly,"2022-12-18 00:00:00",Conventional,1.020500862,34008423.89,14489675.80,9302698.08,996733.39,9218548.92,,,
"Total U.S.",Weekly,"2022-12-18 00:00:00",Organic,1.476696568,1540850.14,337311.84,220093.04,92.31,983352.95,,,
West,Weekly,"2022-12-18 00:00:00",Conventional,1.021201422,5758714.86,2545769.35,1836077.35,100810.65,1276054.61,,,
West,Weekly,"2022-12-18 00:00:00",Organic,1.692908710,256508.08,120734.36,60459.47,9.12,75305.13,,,
"West Tex/New Mexico",Weekly,"2022-12-18 00:00:00",Conventional,0.829555364,843178.18,399125.73,125986.31,5546.59,311937.26,,,
"West Tex/New Mexico",Weekly,"2022-12-18 00:00:00",Organic,0.973432296,33232.38,3577.18,1133.93,0.00,28521.27,,,
Wichita,Weekly,"2022-12-18 00:00:00",Conventional,0.791406417,92843.19,42231.12,23143.13,35.20,27433.74,,,
Wichita,Weekly,"2022-12-18 00:00:00",Organic,1.287972973,2606.24,1713.64,7.45,0.00,885.15,,,
Albany,Weekly,"2022-12-25 00:00:00",Conventional,1.102040083,109786.53,18189.14,73813.49,14.34,17769.57,,,
Albany,Weekly,"2022-12-25 00:00:00",Organic,2.026260383,2806.88,204.41,353.75,0.00,2248.71,,,
Atlanta,Weekly,"2022-12-25 00:00:00",Conventional,0.991690029,659182.35,375555.12,196242.05,259.58,87125.60,,,
