Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Peoria/Springfield,Weekly,"2020-11-22 00:00:00",Organic,1.630581174,2892.87,403.75,788.78,0.00,1700.35,,,
Philadelphia,Weekly,"2020-11-22 00:00:00",Conventional,0.974026591,593633.61,97650.71,229602.90,252.82,266127.18,,,
Philadelphia,Weekly,"2020-11-22 00:00:00",Organic,1.846921229,21425.69,2220.92,4776.06,0.00,14428.71,,,
Phoenix/Tucson,Weekly,"2020-11-22 00:00:00",Conventional,0.706807103,1348194.54,664446.36,502581.66,16180.47,164985.10,,,
Phoenix/Tucson,Weekly,"2020-11-22 00:00:00",Organic,1.292213098,27194.82,11345.83,2178.51,0.00,13670.48,,,
Pittsburgh,Weekly,"2020-11-22 00:00:00",Conventional,1.134360509,102979.54,47126.13,17597.12,15.60,38240.69,,,
Pittsburgh,Weekly,"2020-11-22 00:00:00",Organic,1.398927168,9641.59,2418.61,1.42,0.00,7221.56,,,
Plains,Weekly,"2020-11-22 00:00:00",Conventional,0.922542376,1784894.48,832474.60,434116.92,4302.60,513999.41,,,
Plains,Weekly,"2020-11-22 00:00:00",Organic,1.401902172,41809.57,10169.53,2754.53,6.84,28876.78,,,
Portland,Weekly,"2020-11-22 00:00:00",Conventional,1.019935966,619721.35,270160.23,240107.01,35374.59,74079.52,,,
Portland,Weekly,"2020-11-22 00:00:00",Organic,1.834664066,31482.18,6250.11,21716.72,0.00,3515.34,,,
Providence,Weekly,"2020-11-22 00:00:00",Conventional,1.442898198,80713.99,5125.64,60232.44,21.54,15333.43,,,
Providence,Weekly,"2020-11-22 00:00:00",Organic,1.738043265,4104.05,21.89,20.84,0.00,4061.31,,,
Raleigh/Greensboro,Weekly,"2020-11-22 00:00:00",Conventional,0.996919649,385646.68,182216.48,59969.07,3443.87,140016.30,,,
Raleigh/Greensboro,Weekly,"2020-11-22 00:00:00",Organic,1.465195458,22711.69,11008.53,3151.57,82.42,8469.18,,,
Richmond/Norfolk,Weekly,"2020-11-22 00:00:00",Conventional,0.992268206,258263.25,102136.42,84437.42,747.05,70942.36,,,
Richmond/Norfolk,Weekly,"2020-11-22 00:00:00",Organic,1.199699709,19643.64,4493.71,3160.79,3.29,11985.85,,,
Roanoke,Weekly,"2020-11-22 00:00:00",Conventional,0.908479193,150171.17,74326.75,39193.07,77.26,36574.10,,,
Roanoke,Weekly,"2020-11-22 00:00:00",Organic,1.323979731,9668.83,1413.07,3059.81,0.00,5195.95,,,
Sacramento,Weekly,"2020-11-22 00:00:00",Conventional,1.247814103,421519.31,130355.73,199707.85,3826.85,87627.95,,,
Sacramento,Weekly,"2020-11-22 00:00:00",Organic,1.444126228,23571.01,4762.97,2473.04,0.00,16334.99,,,
"San Diego",Weekly,"2020-11-22 00:00:00",Conventional,1.100039950,517355.41,223220.50,157885.95,44874.71,91374.23,,,
"San Diego",Weekly,"2020-11-22 00:00:00",Organic,1.937317555,27770.23,8212.09,8291.24,0.00,11265.97,,,
"San Francisco",Weekly,"2020-11-22 00:00:00",Conventional,1.353903309,702292.87,171230.95,380396.60,8910.03,141750.56,,,
"San Francisco",Weekly,"2020-11-22 00:00:00",Organic,1.952333343,57093.06,16900.97,6844.01,4.04,33344.03,,,
Seattle,Weekly,"2020-11-22 00:00:00",Conventional,1.228651035,541655.21,211856.44,255289.81,3300.19,71206.88,,,
Seattle,Weekly,"2020-11-22 00:00:00",Organic,2.214300634,44551.67,22095.41,15724.59,0.00,6731.68,,,
"South Carolina",Weekly,"2020-11-22 00:00:00",Conventional,0.914061269,435555.23,244311.80,50814.10,1355.52,139073.80,,,
"South Carolina",Weekly,"2020-11-22 00:00:00",Organic,1.474042296,21429.56,5180.13,4022.39,61.67,12165.37,,,
"South Central",Weekly,"2020-11-22 00:00:00",Conventional,0.671065935,5755166.74,3135349.07,1176541.13,77388.78,1364514.55,,,
"South Central",Weekly,"2020-11-22 00:00:00",Organic,1.307174952,115426.85,32994.82,4656.43,1239.45,76536.15,,,
Southeast,Weekly,"2020-11-22 00:00:00",Conventional,0.823864590,4705976.23,2942657.87,297298.51,2338.69,1463668.80,,,
Southeast,Weekly,"2020-11-22 00:00:00",Organic,1.298786427,191152.24,10598.87,24124.55,67.93,156359.00,,,
Spokane,Weekly,"2020-11-22 00:00:00",Conventional,1.000810067,76530.33,34711.46,31085.29,36.60,10696.98,,,
Spokane,Weekly,"2020-11-22 00:00:00",Organic,1.993394271,2935.22,1386.04,846.33,0.00,702.84,,,
"St. Louis",Weekly,"2020-11-22 00:00:00",Conventional,0.914887773,186052.00,108309.80,16882.26,59.98,60799.96,,,
"St. Louis",Weekly,"2020-11-22 00:00:00",Organic,1.875216431,6108.52,2151.16,873.12,0.00,3084.24,,,
Syracuse,Weekly,"2020-11-22 00:00:00",Conventional,0.995696488,84916.97,7982.75,42163.72,681.56,34088.95,,,
Syracuse,Weekly,"2020-11-22 00:00:00",Organic,1.616186192,3476.20,246.16,105.67,0.00,3124.38,,,
Tampa,Weekly,"2020-11-22 00:00:00",Conventional,0.814631013,526819.95,331002.31,16292.52,55.43,179468.74,,,
Tampa,Weekly,"2020-11-22 00:00:00",Organic,1.013401429,22625.07,36.65,136.50,0.00,22451.92,,,
Toledo,Weekly,"2020-11-22 00:00:00",Conventional,0.843761719,121823.87,36623.37,52668.57,10406.36,22125.57,,,
Toledo,Weekly,"2020-11-22 00:00:00",Organic,1.529595789,3718.00,280.61,1835.44,0.00,1601.95,,,
"Total U.S.",Weekly,"2020-11-22 00:00:00",Conventional,0.939626996,36850451.74,15237942.49,10795339.52,1248610.58,9566975.29,,,
"Total U.S.",Weekly,"2020-11-22 00:00:00",Organic,1.575611121,1430830.24,355126.20,256342.48,2373.90,816981.04,,,
West,Weekly,"2020-11-22 00:00:00",Conventional,0.918850804,6577783.25,2734003.81,2406039.93,139302.90,1298276.06,,,
West,Weekly,"2020-11-22 00:00:00",Organic,1.666869012,239371.54,100497.56,61955.37,809.34,76109.26,,,
"West Tex/New Mexico",Weekly,"2020-11-22 00:00:00",Conventional,0.734841346,858912.06,402351.58,153485.08,14612.89,287391.73,,,
"West Tex/New Mexico",Weekly,"2020-11-22 00:00:00",Organic,1.169225582,23360.40,4679.19,800.65,1594.01,16286.55,,,
Wichita,Weekly,"2020-11-22 00:00:00",Conventional,0.737011134,101366.80,54692.27,22882.09,1.09,23791.34,,,
Wichita,Weekly,"2020-11-22 00:00:00",Organic,1.354448093,1829.08,1118.03,6.62,0.00,704.42,,,
Albany,Weekly,"2020-11-29 00:00:00",Conventional,0.950167657,95877.52,5242.37,75061.30,29.30,15544.55,,,
Albany,Weekly,"2020-11-29 00:00:00",Organic,1.675158102,2003.74,122.91,242.57,0.00,1638.26,,,
Atlanta,Weekly,"2020-11-29 00:00:00",Conventional,0.765422333,650768.70,414516.50,80790.67,60.32,155401.21,,,
Atlanta,Weekly,"2020-11-29 00:00:00",Organic,1.709547459,23128.05,528.57,14840.91,0.00,7758.57,,,
Baltimore/Washington,Weekly,"2020-11-29 00:00:00",Conventional,1.275161225,725569.94,131579.68,286238.43,2576.53,305174.36,,,
Baltimore/Washington,Weekly,"2020-11-29 00:00:00",Organic,1.411149458,48871.04,610.46,4680.30,2.30,43577.98,,,
Birmingham/Montgomery,Weekly,"2020-11-29 00:00:00",Conventional,0.705922562,273038.98,186432.09,9296.06,11.64,77297.32,,,
Birmingham/Montgomery,Weekly,"2020-11-29 00:00:00",Organic,1.282046598,6858.68,28.90,602.34,0.00,6227.44,,,
Boise,Weekly,"2020-11-29 00:00:00",Conventional,1.067039500,94871.38,52871.02,13190.35,8832.94,19977.07,,,
Boise,Weekly,"2020-11-29 00:00:00",Organic,1.824469289,4220.57,55.39,3014.78,0.00,1150.41,,,
Boston,Weekly,"2020-11-29 00:00:00",Conventional,1.356652825,492557.08,22364.78,348489.98,288.16,121414.17,,,
Boston,Weekly,"2020-11-29 00:00:00",Organic,1.739074909,25857.07,147.09,2026.90,0.00,23683.08,,,
Buffalo/Rochester,Weekly,"2020-11-29 00:00:00",Conventional,1.035870102,142037.78,16326.05,43539.85,1886.06,80285.82,,,
Buffalo/Rochester,Weekly,"2020-11-29 00:00:00",Organic,1.591057823,9678.41,673.27,88.84,0.00,8916.30,,,
California,Weekly,"2020-11-29 00:00:00",Conventional,1.238508431,4530210.54,1981771.60,1226581.84,385166.81,936671.89,,,
California,Weekly,"2020-11-29 00:00:00",Organic,1.893831189,249919.58,94395.43,49662.63,4.41,105854.27,,,
Charlotte,Weekly,"2020-11-29 00:00:00",Conventional,1.064058142,264623.26,121063.91,39921.98,2691.68,100945.69,,,
Charlotte,Weekly,"2020-11-29 00:00:00",Organic,1.551019400,14297.54,4910.43,3364.43,24.70,5997.98,,,
Chicago,Weekly,"2020-11-29 00:00:00",Conventional,0.936691670,875828.26,189415.55,412983.78,94248.81,179180.12,,,
Chicago,Weekly,"2020-11-29 00:00:00",Organic,1.848245208,37497.47,18962.82,8072.98,0.00,10461.67,,,
Cincinnati/Dayton,Weekly,"2020-11-29 00:00:00",Conventional,1.018537639,190564.95,101428.31,36210.75,30411.89,22514.00,,,
Cincinnati/Dayton,Weekly,"2020-11-29 00:00:00",Organic,1.851892600,12466.96,548.81,10542.97,0.00,1375.18,,,
Columbus,Weekly,"2020-11-29 00:00:00",Conventional,0.881400090,167451.45,87833.66,45367.85,2748.09,31501.84,,,
Columbus,Weekly,"2020-11-29 00:00:00",Organic,1.781296805,7272.52,1135.20,4299.49,0.00,1837.83,,,
"Dallas/Ft. Worth",Weekly,"2020-11-29 00:00:00",Conventional,0.642147739,1310184.89,633591.40,241332.58,12524.59,422736.32,,,
"Dallas/Ft. Worth",Weekly,"2020-11-29 00:00:00",Organic,1.375844683,30406.21,10202.84,987.51,122.50,19093.35,,,
Denver,Weekly,"2020-11-29 00:00:00",Conventional,0.997974790,728806.42,259299.02,275983.18,14019.04,179504.24,,,
Denver,Weekly,"2020-11-29 00:00:00",Organic,1.477155207,30915.49,22393.89,1284.48,0.00,7237.13,,,
Detroit,Weekly,"2020-11-29 00:00:00",Conventional,1.035129057,311672.98,139330.58,42023.47,53007.80,77311.14,,,
Detroit,Weekly,"2020-11-29 00:00:00",Organic,1.357315563,18014.81,317.90,6275.93,0.00,11420.03,,,
"Grand Rapids",Weekly,"2020-11-29 00:00:00",Conventional,1.271134090,134312.75,17142.82,42869.36,42436.43,31864.14,,,
"Grand Rapids",Weekly,"2020-11-29 00:00:00",Organic,1.299509159,3894.86,5.27,425.26,0.00,3464.33,,,
"Great Lakes",Weekly,"2020-11-29 00:00:00",Conventional,0.948197552,3100098.01,1069127.31,1032993.71,334144.54,663832.44,,,
"Great Lakes",Weekly,"2020-11-29 00:00:00",Organic,1.649572061,123277.20,30227.36,40019.16,0.00,53029.73,,,
Harrisburg/Scranton,Weekly,"2020-11-29 00:00:00",Conventional,0.992260909,293913.74,109468.02,85379.20,91.39,98975.13,,,
Harrisburg/Scranton,Weekly,"2020-11-29 00:00:00",Organic,1.344012155,12154.55,209.96,332.32,0.00,11612.27,,,
Hartford/Springfield,Weekly,"2020-11-29 00:00:00",Conventional,1.243408768,282974.93,8203.14,209428.25,241.06,65102.48,,,
Hartford/Springfield,Weekly,"2020-11-29 00:00:00",Organic,1.764218686,13116.24,240.25,4531.45,0.00,8344.55,,,
Houston,Weekly,"2020-11-29 00:00:00",Conventional,0.683985392,1031658.65,586247.40,249264.18,4982.61,191164.46,,,
Houston,Weekly,"2020-11-29 00:00:00",Organic,1.696532410,9655.40,7758.85,303.31,0.00,1593.24,,,
Indianapolis,Weekly,"2020-11-29 00:00:00",Conventional,0.834712726,180621.51,83241.59,40180.92,15368.38,41830.62,,,
Indianapolis,Weekly,"2020-11-29 00:00:00",Organic,1.651855594,5281.57,403.87,2919.50,0.00,1958.21,,,
Jacksonville,Weekly,"2020-11-29 00:00:00",Conventional,0.709371679,198375.30,142549.75,7915.97,35.13,47874.45,,,
Jacksonville,Weekly,"2020-11-29 00:00:00",Organic,1.330495903,7262.39,21.30,196.57,1.05,7040.64,,,
"Las Vegas",Weekly,"2020-11-29 00:00:00",Conventional,0.859090346,310034.97,75938.20,145397.90,79.67,88619.20,,,
"Las Vegas",Weekly,"2020-11-29 00:00:00",Organic,1.551047543,10595.78,6074.07,541.68,0.00,3980.03,,,
"Los Angeles",Weekly,"2020-11-29 00:00:00",Conventional,1.121239520,2302909.98,1207976.13,331852.17,271860.70,491215.30,,,
"Los Angeles",Weekly,"2020-11-29 00:00:00",Organic,1.939222588,101436.93,51179.26,25006.39,4.21,25244.23,,,
Louisville,Weekly,"2020-11-29 00:00:00",Conventional,0.895145639,93115.42,42830.14,23909.23,236.80,26139.25,,,
Louisville,Weekly,"2020-11-29 00:00:00",Organic,1.537481448,4544.24,81.34,3512.56,0.00,950.34,,,
"Miami/Ft. Lauderdale",Weekly,"2020-11-29 00:00:00",Conventional,0.701738992,908644.67,668444.01,32110.78,80.15,208009.73,,,
"Miami/Ft. Lauderdale",Weekly,"2020-11-29 00:00:00",Organic,1.152798903,29850.08,142.48,875.70,0.00,28831.89,,,
Midsouth,Weekly,"2020-11-29 00:00:00",Conventional,1.016470174,2949570.50,1226024.27,730101.06,15979.13,977465.09,,,
Midsouth,Weekly,"2020-11-29 00:00:00",Organic,1.437202049,179014.99,28944.47,44014.93,177.92,105877.67,,,
Nashville,Weekly,"2020-11-29 00:00:00",Conventional,0.792771400,228385.52,129356.09,33610.94,20.73,65397.75,,,
Nashville,Weekly,"2020-11-29 00:00:00",Organic,1.656468798,10272.54,441.00,5805.29,0.00,4026.25,,,
"New Orleans/Mobile",Weekly,"2020-11-29 00:00:00",Conventional,0.696585208,261867.38,137075.11,14224.58,47.87,110514.98,,,
"New Orleans/Mobile",Weekly,"2020-11-29 00:00:00",Organic,1.064171577,7060.17,490.46,0.00,0.00,6569.72,,,
"New York",Weekly,"2020-11-29 00:00:00",Conventional,1.147378733,1611010.01,47963.06,968170.32,1301.35,593501.54,,,
"New York",Weekly,"2020-11-29 00:00:00",Organic,1.653111005,76117.15,6988.74,13276.91,28.71,55822.79,,,
Northeast,Weekly,"2020-11-29 00:00:00",Conventional,1.137842481,4334279.95,416486.28,2524003.16,6270.61,1387444.43,,,
Northeast,Weekly,"2020-11-29 00:00:00",Organic,1.657009631,197805.27,14774.12,26711.01,29.07,156291.07,,,
"Northern New England",Weekly,"2020-11-29 00:00:00",Conventional,1.117263493,347796.33,14013.16,280769.38,87.93,52925.86,,,
"Northern New England",Weekly,"2020-11-29 00:00:00",Organic,1.797497058,12075.91,1203.09,289.95,0.00,10582.87,,,
Orlando,Weekly,"2020-11-29 00:00:00",Conventional,0.683330924,519807.75,345555.04,13610.84,50.60,160586.60,,,
Orlando,Weekly,"2020-11-29 00:00:00",Organic,1.152093271,19047.39,56.54,94.50,0.00,18896.34,,,
Peoria/Springfield,Weekly,"2020-11-29 00:00:00",Conventional,0.822263220,92286.61,42499.33,20527.99,4397.58,24861.71,,,
Peoria/Springfield,Weekly,"2020-11-29 00:00:00",Organic,1.642219967,2519.59,324.94,753.97,0.00,1440.67,,,
Philadelphia,Weekly,"2020-11-29 00:00:00",Conventional,1.042496680,475181.28,90068.70,201646.73,175.02,183289.66,,,
Philadelphia,Weekly,"2020-11-29 00:00:00",Organic,1.770850520,17636.21,1518.77,4259.35,0.00,11858.09,,,
Phoenix/Tucson,Weekly,"2020-11-29 00:00:00",Conventional,0.833474256,950383.69,498717.50,309801.95,13387.44,128476.79,,,
Phoenix/Tucson,Weekly,"2020-11-29 00:00:00",Organic,1.282082784,23836.60,9717.79,1314.00,0.00,12802.91,,,
Pittsburgh,Weekly,"2020-11-29 00:00:00",Conventional,0.937356522,103260.14,59438.70,15824.75,28.34,27968.35,,,
Pittsburgh,Weekly,"2020-11-29 00:00:00",Organic,1.421966766,7213.58,1976.25,2.82,0.00,5234.50,,,
Plains,Weekly,"2020-11-29 00:00:00",Conventional,0.894951512,1593313.10,781289.80,371149.37,2572.32,438301.61,,,
Plains,Weekly,"2020-11-29 00:00:00",Organic,1.471330770,34762.83,9514.24,2622.33,41.00,22581.46,,,
Portland,Weekly,"2020-11-29 00:00:00",Conventional,1.001225555,563212.43,276358.06,193811.09,28251.37,64791.92,,,
Portland,Weekly,"2020-11-29 00:00:00",Organic,1.957981797,27090.65,6891.45,17583.89,0.00,2615.30,,,
Providence,Weekly,"2020-11-29 00:00:00",Conventional,1.481177171,70161.48,4408.66,53765.35,14.30,11973.17,,,
Providence,Weekly,"2020-11-29 00:00:00",Organic,1.782601383,3297.95,12.82,3.91,0.00,3281.22,,,
Raleigh/Greensboro,Weekly,"2020-11-29 00:00:00",Conventional,0.983183014,346030.10,173297.40,50228.89,2416.62,120087.20,,,
Raleigh/Greensboro,Weekly,"2020-11-29 00:00:00",Organic,1.480415689,18552.61,8609.07,3050.79,94.28,6798.48,,,
Richmond/Norfolk,Weekly,"2020-11-29 00:00:00",Conventional,0.979414104,223077.47,91180.13,72624.64,888.99,58383.71,,,
Richmond/Norfolk,Weekly,"2020-11-29 00:00:00",Organic,1.196971195,18847.73,3346.70,3358.49,5.47,12137.07,,,
Roanoke,Weekly,"2020-11-29 00:00:00",Conventional,0.908954171,130440.87,63211.91,36552.06,358.52,30318.38,,,
Roanoke,Weekly,"2020-11-29 00:00:00",Organic,1.308748500,8006.33,629.83,2819.22,0.00,4557.28,,,
Sacramento,Weekly,"2020-11-29 00:00:00",Conventional,1.362904398,345921.48,110596.77,159893.18,5283.02,70148.50,,,
Sacramento,Weekly,"2020-11-29 00:00:00",Organic,1.538189769,21765.44,5433.98,2100.50,0.00,14230.96,,,
"San Diego",Weekly,"2020-11-29 00:00:00",Conventional,1.175300448,400223.11,162819.16,115664.14,43698.04,78037.98,,,
"San Diego",Weekly,"2020-11-29 00:00:00",Organic,2.008871740,22957.35,6898.79,7947.18,0.00,8111.38,,,
"San Francisco",Weekly,"2020-11-29 00:00:00",Conventional,1.595283202,563607.49,143208.91,291626.79,10299.04,118467.09,,,
"San Francisco",Weekly,"2020-11-29 00:00:00",Organic,1.957336041,55951.99,16280.76,5696.79,0.00,33974.44,,,
Seattle,Weekly,"2020-11-29 00:00:00",Conventional,1.353136568,416661.87,167432.66,185143.89,2642.72,61442.60,,,
Seattle,Weekly,"2020-11-29 00:00:00",Organic,2.275759878,37296.93,8257.87,22716.12,3.38,6319.56,,,
"South Carolina",Weekly,"2020-11-29 00:00:00",Conventional,0.858991532,390853.02,227837.57,44563.37,999.59,117452.49,,,
"South Carolina",Weekly,"2020-11-29 00:00:00",Organic,1.498467585,18436.23,3683.15,4454.54,45.54,10253.00,,,
"South Central",Weekly,"2020-11-29 00:00:00",Conventional,0.644270268,5227628.48,2944092.53,801653.29,107084.46,1373725.21,,,
"South Central",Weekly,"2020-11-29 00:00:00",Organic,1.326156809,96347.82,24918.49,4497.03,989.41,65942.90,,,
Southeast,Weekly,"2020-11-29 00:00:00",Conventional,0.723961054,4609490.98,3128927.94,262721.93,1831.74,1215995.26,,,
Southeast,Weekly,"2020-11-29 00:00:00",Organic,1.288145642,160046.92,5500.40,26720.68,49.11,127772.01,,,
Spokane,Weekly,"2020-11-29 00:00:00",Conventional,1.103401554,54978.45,29568.77,15774.45,45.91,9589.31,,,
Spokane,Weekly,"2020-11-29 00:00:00",Organic,2.138950332,2486.20,273.53,1658.66,0.00,554.01,,,
"St. Louis",Weekly,"2020-11-29 00:00:00",Conventional,0.876363532,165438.71,102094.42,14348.98,85.19,48910.12,,,
"St. Louis",Weekly,"2020-11-29 00:00:00",Organic,1.897519006,5202.05,1815.98,790.06,0.00,2595.08,,,
Syracuse,Weekly,"2020-11-29 00:00:00",Conventional,1.002358873,64796.30,6388.82,30525.98,558.42,27323.08,,,
Syracuse,Weekly,"2020-11-29 00:00:00",Organic,1.666570225,2740.60,232.77,79.80,0.00,2428.03,,,
Tampa,Weekly,"2020-11-29 00:00:00",Conventional,0.677869267,538819.35,378472.88,15266.57,80.55,144999.36,,,
Tampa,Weekly,"2020-11-29 00:00:00",Organic,0.966128089,18237.47,97.38,123.90,0.00,18016.20,,,
Toledo,Weekly,"2020-11-29 00:00:00",Conventional,0.888186244,93575.14,36128.03,29554.70,8316.36,19576.06,,,
Toledo,Weekly,"2020-11-29 00:00:00",Organic,1.631811802,3121.46,121.40,1806.44,0.00,1193.62,,,
"Total U.S.",Weekly,"2020-11-29 00:00:00",Conventional,0.938070358,31603842.19,13899115.30,8708199.69,967789.40,8027554.95,,,
"Total U.S.",Weekly,"2020-11-29 00:00:00",Organic,1.599825545,1249786.03,287705.96,256651.22,2051.15,703363.50,,,
West,Weekly,"2020-11-29 00:00:00",Conventional,0.957456645,5259250.64,2351395.56,1758995.34,114739.78,1034119.01,,,
West,Weekly,"2020-11-29 00:00:00",Organic,1.690462908,208611.42,79431.45,62403.45,760.23,66014.40,,,
"West Tex/New Mexico",Weekly,"2020-11-29 00:00:00",Conventional,0.734836128,684451.80,312915.73,106792.45,13482.12,250473.12,,,
"West Tex/New Mexico",Weekly,"2020-11-29 00:00:00",Organic,1.207479265,21838.42,4715.58,586.87,1495.11,15040.86,,,
Wichita,Weekly,"2020-11-29 00:00:00",Conventional,0.718516095,87555.57,55943.78,10136.54,5.32,21469.93,,,
Wichita,Weekly,"2020-11-29 00:00:00",Organic,1.355886505,1528.39,959.73,5.47,0.00,563.19,,,
Albany,Weekly,"2020-12-06 00:00:00",Conventional,1.312320903,123672.59,6306.01,95142.47,35.14,22188.97,,,
Albany,Weekly,"2020-12-06 00:00:00",Organic,1.624353622,2663.89,159.05,336.96,0.00,2167.89,,,
Atlanta,Weekly,"2020-12-06 00:00:00",Conventional,0.845499281,694888.06,407928.48,116062.77,4086.59,166810.22,,,
Atlanta,Weekly,"2020-12-06 00:00:00",Organic,1.670677745,25166.25,1734.38,13158.50,0.00,10273.37,,,
Baltimore/Washington,Weekly,"2020-12-06 00:00:00",Conventional,1.213761770,812502.42,150072.05,302034.86,3148.08,357247.42,,,
Baltimore/Washington,Weekly,"2020-12-06 00:00:00",Organic,1.343497995,59618.42,629.31,4943.93,0.00,54045.18,,,
Birmingham/Montgomery,Weekly,"2020-12-06 00:00:00",Conventional,0.772743797,288055.09,180779.95,11670.44,24.65,95580.05,,,
Birmingham/Montgomery,Weekly,"2020-12-06 00:00:00",Organic,1.263556082,8347.96,140.81,537.05,0.00,7670.11,,,
Boise,Weekly,"2020-12-06 00:00:00",Conventional,0.987372022,114504.15,51956.53,27056.03,9775.30,25716.29,,,
Boise,Weekly,"2020-12-06 00:00:00",Organic,1.647884123,5237.83,79.52,3603.26,0.00,1555.05,,,
Boston,Weekly,"2020-12-06 00:00:00",Conventional,1.263112398,641605.92,20788.52,478464.45,203.77,142149.19,,,
Boston,Weekly,"2020-12-06 00:00:00",Organic,1.733240271,28684.18,144.62,2550.74,0.00,25988.81,,,
Buffalo/Rochester,Weekly,"2020-12-06 00:00:00",Conventional,0.975797333,186361.86,33790.41,50920.31,1807.64,99843.51,,,
Buffalo/Rochester,Weekly,"2020-12-06 00:00:00",Organic,1.430377684,13570.69,894.11,110.13,1.11,12565.34,,,
California,Weekly,"2020-12-06 00:00:00",Conventional,1.042013409,6165664.57,2395847.01,2061774.74,608627.92,1099414.90,,,
California,Weekly,"2020-12-06 00:00:00",Organic,1.738546994,419526.39,116577.62,159787.02,63.93,143097.82,,,
Charlotte,Weekly,"2020-12-06 00:00:00",Conventional,0.975384887,338078.93,154090.22,53356.09,3613.26,127019.35,,,
Charlotte,Weekly,"2020-12-06 00:00:00",Organic,1.390072751,17535.64,5832.76,3646.18,22.48,8034.22,,,
Chicago,Weekly,"2020-12-06 00:00:00",Conventional,1.200043531,799878.33,148533.89,302968.28,130703.03,217673.13,,,
Chicago,Weekly,"2020-12-06 00:00:00",Organic,1.696215333,50326.29,15558.01,21644.97,0.00,13123.32,,,
Cincinnati/Dayton,Weekly,"2020-12-06 00:00:00",Conventional,0.991781163,255451.52,142530.81,71607.83,12353.86,28959.03,,,
Cincinnati/Dayton,Weekly,"2020-12-06 00:00:00",Organic,1.824559339,14549.50,702.05,11654.81,0.00,2192.64,,,
Columbus,Weekly,"2020-12-06 00:00:00",Conventional,0.847797835,219531.13,131490.53,51165.90,686.22,36188.48,,,
Columbus,Weekly,"2020-12-06 00:00:00",Organic,1.772050323,9658.22,2238.58,4921.65,0.00,2497.99,,,
"Dallas/Ft. Worth",Weekly,"2020-12-06 00:00:00",Conventional,0.692960227,1420382.98,685787.10,422971.71,11548.88,300075.28,,,
